player,role,role_mantra,team,Prezzo_Consigliato_Cr,NN_FV_Atteso,NN_MV_Atteso,NN_Rischio_Std,Prob_Bonus_Ge_8_%,Prob_Picco_Ge_10_%,Clean_Sheet_%,FVM_1000,n_stagioni,mv_media_3y,mfv_media_3y,mv_storica,mfv_storica,mv_std,mv_trend,availability,gol_per_pg,ass_per_pg,amm_per_pg,rig_per_pg,n_seasons_us,xg_media_3y,xa_media_3y,xg_per90,xa_per90,npxg_per90,shots_per90,offensive_index,gf_avg_3y,giorni_infortunio_3y,n_infortuni_3y,infortunio_grave,malus_infortuni,starts_2627,sub_apps_2627,minutes_2627,is_starter_2627,starter_pct_2627,score_composito,score_composito_base,vorp_points,target_price_500,target_price_1000,clearing_price_1000,clearing_price_500,target_flags,prezzo_fair_1000,prezzo_fair_500,surplus_value_cr,predicted_contrib_p10,predicted_contrib_p50,predicted_contrib_p90,contrib_volatility_spread
Coco,D,Dc,TOR,7,1.4,6.0,0.5,0.0,0.0,0.0,14,2.0,5.847,5.883,5.85,5.87,0.01,,0.882,0.045,0.015,0.194,0.0,2.0,1.42,0.383,0.047,0.012,0.047,0.53,0.9571,1.436,21,4,0,0.082,2,0,180,True,1.0,0.5092,0.5155,20.4,7,13,1,1,fade(0.95);clearing_observed(asta_xlsx),13,7,12,98.5,183.1,213.1,114.6
Kevin Carlos,A,Pc,CAG,12,3.6,6.0,0.5,0.0,0.0,0.0,36,,,,,,,,,,,,,1.0,1.673,0.048,0.077,0.002,0.077,0.37,0.9604,1.472,0,0,0,0.0,0,2,33,False,0.0,0.5091,0.5091,27.7,12,36,4,2,no_prior_data;clearing_observed(historical),36,12,32,54.4,165.1,216.9,162.5
Coulibaly L.,C,M;C,LEC,7,1.7,6.0,0.5,0.0,0.0,0.0,17,5.0,5.965,6.087,5.916,5.982,0.138,0.042,0.858,0.043,0.025,0.166,0.0,4.0,2.106,1.268,0.052,0.044,0.052,0.579,0.9201,1.029,44,6,0,0.171,2,0,180,True,1.0,0.5091,0.5225,15.6,7,17,5,2,fade(0.98);clearing_observed(historical),17,7,12,100.7,179.8,220.0,119.3
Samardzic,C,C;T,ATA,13,4.4,6.0,0.5,0.0,0.0,0.0,44,5.0,6.025,6.352,6.074,6.52,0.084,-0.034,0.668,0.134,0.071,0.063,0.008,4.0,2.658,3.862,0.149,0.218,0.138,2.333,1.0354,2.298,0,0,0,0.0,0,2,52,False,0.0,0.509,0.509,0.0,13,44,21,10,thin_prior_sample_no_fade;clearing_observed(asta_xlsx),44,13,23,49.4,148.5,213.1,163.7
Valeri,D,Ds;E,PAR,8,2.2,6.0,0.5,0.0,0.0,0.0,22,4.0,5.943,6.057,5.92,6.055,0.192,0.028,0.789,0.033,0.1,0.075,0.008,4.0,1.097,4.033,0.059,0.153,0.051,1.034,0.9545,1.408,0,0,0,0.0,2,0,180,True,1.0,0.5082,0.5082,12.1,7,20,21,10,fade(0.89);clearing_observed(asta_xlsx),20,7,-1,83.8,174.8,222.1,138.3
Falcone,P,Por,LEC,8,2.6,6.0,0.5,0.0,0.0,0.0,26,8.0,6.333,5.025,4.703,3.526,2.718,0.9133,0.719,0.0,0.0,0.039,0.0,4.0,,0.031,0.0,0.001,0.0,0.0,0.9201,1.029,4,2,0,0.016,2,0,180,True,1.0,0.5074,0.5086,60.5,8,26,2,1,goalkeeper_no_fade;clearing_observed(asta_xlsx),26,8,24,85.4,210.7,241.3,155.9
El Shaarawy,C,W,GEN,7,2.5,6.0,0.5,0.0,0.0,0.0,25,10.0,6.142,6.468,6.091,6.801,0.197,0.0009,0.611,0.229,0.099,0.067,0.0,4.0,2.408,1.746,0.235,0.127,0.235,2.332,0.9593,1.46,0,0,0,0.0,0,0,0,False,0.0,0.5072,0.5072,0.0,7,25,25,7,thin_prior_sample_no_fade,25,7,0,58.5,147.8,214.1,155.6
Pierotti,C,W,LEC,6,1.9,6.0,0.5,0.0,0.0,0.0,19,3.0,5.848,5.993,5.893,6.053,0.125,-0.135,0.693,0.069,0.028,0.111,0.0,3.0,3.359,2.117,0.157,0.119,0.157,1.332,0.9201,1.029,14,4,0,0.054,2,0,161,True,1.0,0.507,0.5111,22.7,7,21,2,1,fade(1.11);clearing_observed(asta_xlsx),21,7,19,83.9,186.9,223.1,139.2
Konè M.,C,M;C,ROM,10,4.2,6.0,0.5,0.0,0.0,0.0,42,1.0,6.26,6.53,6.26,6.53,0.0,,0.763,0.069,0.103,0.069,0.0,1.0,5.083,1.76,0.164,0.057,0.164,0.741,1.0268,2.203,124,12,0,0.482,2,0,146,True,1.0,0.5068,0.5463,11.1,9,39,80,40,fade(0.92);clearing_observed(asta_xlsx),39,9,-41,95.0,175.3,224.0,129.0
N'Dicka,D,Dc,ROM,13,4.2,6.0,0.5,0.0,0.0,0.0,42,3.0,6.033,6.147,5.997,6.07,0.097,0.11,0.825,0.032,0.043,0.138,0.0,3.0,1.724,0.97,0.049,0.032,0.049,0.543,1.0268,2.203,42,7,0,0.163,1,0,90,True,0.5,0.5064,0.5191,0.0,11,35,17,8,fade(0.82);clearing_observed(asta_xlsx),35,11,18,79.3,160.4,209.8,130.5
Varela G.,A,Pc,MON,7,4.0,6.0,0.5,0.0,0.0,0.0,40,,,,,,,,,,,,,,,,,,,,0.9337,1.178,0,0,0,0.0,2,0,173,True,1.0,0.5063,0.5063,49.0,7,40,6,3,no_prior_data;clearing_observed(historical),40,7,34,72.1,186.4,224.3,152.2
Sarr P.,C,M;C,JUV,7,2.5,6.0,0.5,0.0,0.0,0.0,25,5.0,,,,,0.0,,,,,,,2.0,2.676,1.745,0.193,0.105,0.193,1.266,1.0076,1.992,41,6,0,0.159,0,0,0,False,0.0,0.5063,0.5187,0.0,7,25,25,7,no_prior_data,25,7,0,57.0,164.2,213.0,156.0
Pozzi,P,Por,VEN,1,0.1,6.0,0.5,0.0,0.0,0.0,1,,,,,,,,,,,,,2.0,0.752,0.667,0.106,0.088,0.106,1.985,0.9494,1.351,0,0,0,0.0,0,0,0,False,0.0,0.5063,0.5063,15.8,1,1,1,1,floor_qi,1,1,0,50.0,166.0,222.7,172.7
Locatelli,C,M;C,JUV,9,3.3,6.0,0.5,0.0,0.0,0.0,33,11.0,6.165,6.172,5.991,6.015,0.348,0.0675,0.718,0.05,0.07,0.247,0.01,4.0,1.982,2.595,0.053,0.082,0.041,0.988,1.0076,1.992,35,4,0,0.136,2,0,180,True,1.0,0.506,0.5165,26.1,9,33,8,4,fade(1.01);clearing_observed(asta_xlsx),33,9,25,113.1,190.3,224.5,111.4
Aurelio,D,Ds;E,CAG,2,0.5,6.0,0.5,0.0,0.0,0.0,5,,,,,,,,,,,,,3.0,0.626,2.479,0.035,0.14,0.035,0.697,0.9604,1.472,0,0,0,0.0,0,2,9,False,0.0,0.5054,0.5054,9.3,2,5,5,2,floor_qi,5,2,0,50.4,172.0,214.3,163.9
Mandragora,C,C,TOR,8,2.3,6.0,0.5,0.0,0.0,0.0,23,10.0,6.075,6.58,5.367,5.571,1.794,0.3542,0.754,0.093,0.074,0.205,0.008,4.0,3.749,3.181,0.137,0.144,0.12,1.93,0.9571,1.436,70,11,0,0.272,0,2,35,False,0.0,0.5051,0.5266,0.0,7,21,3,2,fade(0.90);clearing_observed(asta_xlsx),21,7,18,67.3,154.8,214.1,146.8
Isaksen,C,W;A,LAZ,9,2.2,6.0,0.5,0.0,0.0,0.0,22,3.0,6.048,6.505,6.053,6.477,0.012,-0.015,0.763,0.138,0.034,0.092,0.0,3.0,4.724,2.19,0.225,0.12,0.225,2.304,0.9953,1.856,86,5,0,0.334,0,2,72,False,0.0,0.5047,0.5313,0.0,8,20,51,26,fade(0.89);clearing_observed(asta_xlsx),20,8,-31,55.7,151.4,212.5,156.8
Tornqvist,P,Por,MON,1,1.0,6.0,0.5,0.0,0.0,0.0,10,1.0,,,,,0.0,,,,,,,,,,,,,,0.9337,1.178,0,0,0,0.0,0,1,0,False,0.0,0.5044,0.5044,7.1,1,10,2,1,floor_qi;clearing_observed(historical),10,1,8,57.6,157.3,219.3,161.7
Cristante,C,M;C,ROM,9,2.9,6.0,0.5,0.0,0.0,0.0,29,11.0,6.14,6.365,5.926,6.107,0.249,0.0506,0.778,0.093,0.059,0.211,0.0,4.0,2.717,2.192,0.092,0.069,0.086,1.23,1.0268,2.203,69,5,0,0.268,2,0,180,True,1.0,0.5043,0.5254,21.1,9,29,1,1,fade(1.00);clearing_observed(asta_xlsx),29,9,28,105.8,185.3,217.9,112.1
Kempf,D,Dc,COM,5,1.3,6.0,0.5,0.0,0.0,0.0,13,2.0,6.03,6.267,5.985,6.14,0.135,,0.789,0.067,0.017,0.117,0.0,2.0,2.674,1.332,0.086,0.049,0.086,0.765,1.0068,1.982,63,8,0,0.245,0,2,25,False,0.0,0.5033,0.5225,0.6,4,10,1,1,fade(0.77);clearing_observed(asta_xlsx),10,4,9,69.2,163.3,209.6,140.4
Kolo Muani,A,Pc,JUV,25,16.5,6.0,0.5,0.0,0.0,0.0,165,1.0,6.22,7.78,6.22,7.78,0.0,,0.421,0.5,0.062,0.0,0.062,1.0,4.807,1.423,0.368,0.109,0.31,1.991,1.0076,1.992,80,8,0,0.311,2,0,180,True,1.0,0.5032,0.5278,32.5,25,165,188,94,no_prior_data;clearing_observed(historical),165,25,-23,96.5,169.9,220.3,123.8
Lulli,D,E,ROM,2,1.0,6.0,0.5,0.0,0.0,0.0,10,,,,,,,,,,,,,,,,,,,,1.0268,2.203,0,0,0,0.0,2,0,180,True,1.0,0.5031,0.5031,26.6,2,10,6,3,floor_qi;clearing_observed(historical),10,2,4,72.5,189.3,222.0,149.5
Goncalves P.,C,W;T,FIO,12,5.0,6.0,0.5,0.0,0.0,0.0,50,,,,,,,,,,,,,,,,,,,,1.0124,2.045,0,0,0,0.0,0,0,0,False,0.0,0.5029,0.5029,5.0,12,50,50,12,no_prior_data,50,12,0,56.2,169.2,216.9,160.7
Przyborek,C,W;T,LAZ,1,0.5,6.0,0.5,0.0,0.0,0.0,5,1.0,,,,,0.0,,,,,,,,,,,,,,0.9953,1.856,0,0,0,0.0,0,2,0,False,0.0,0.5027,0.5027,0.0,1,5,5,1,floor_qi,5,1,0,58.7,164.2,213.9,155.2
Mascardi,P,Por,TOR,1,0.5,6.0,0.5,0.0,0.0,0.0,5,,,,,,,,,,,,,,,,,,,,0.9571,1.436,0,0,0,0.0,2,0,180,True,1.0,0.5027,0.5027,39.6,1,5,3,2,floor_qi;clearing_observed(historical),5,1,2,72.1,189.8,232.2,160.1
Vasquez,D,Ds;Dc,GEN,9,3.0,6.0,0.5,0.0,0.0,0.0,30,5.0,6.087,6.162,5.994,6.03,0.139,0.066,0.832,0.044,0.006,0.196,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.9593,1.46,32,5,0,0.124,2,0,165,True,1.0,0.5024,0.5119,23.6,8,26,19,10,fade(0.88);clearing_observed(asta_xlsx),26,8,7,101.5,186.3,220.0,118.5
Svilar,P,Por,ROM,19,8.5,6.0,0.5,0.0,0.0,0.0,85,4.0,6.315,5.413,6.263,5.258,0.17,0.063,0.618,0.0,0.0,0.022,0.0,3.0,0.027,0.013,0.001,0.0,0.001,0.011,1.0268,2.203,0,0,0,0.0,2,0,180,True,1.0,0.5023,0.5023,49.8,19,85,100,50,goalkeeper_no_fade;clearing_observed(asta_xlsx),85,19,-15,93.9,200.0,234.4,140.5
Robinho Junior,A,A,GEN,1,0.3,6.0,0.5,0.0,0.0,0.0,3,,,,,,,,,,,,,,,,,,,,0.9593,1.46,0,0,0,0.0,0,0,0,False,0.0,0.5021,0.5021,31.6,1,3,3,1,floor_qi,3,1,0,50.0,169.0,217.3,167.3
Frendrup,C,M;C,GEN,7,1.9,6.0,0.5,0.0,0.0,0.0,19,4.0,6.018,6.068,5.998,6.045,0.154,0.025,0.776,0.046,0.037,0.148,0.0,3.0,0.957,1.448,0.034,0.042,0.034,0.663,0.9593,1.46,24,4,0,0.093,2,0,180,True,1.0,0.5018,0.5089,20.5,8,20,4,2,fade(1.07);clearing_observed(asta_xlsx),20,8,16,86.0,184.7,220.0,134.0
Drameh,D,Dd;Ds;E,GEN,3,1.0,6.0,0.5,0.0,0.0,0.0,10,,,,,,,,,,,,,,,,,,,,0.9593,1.46,0,0,0,0.0,0,0,0,False,0.0,0.5017,0.5017,9.3,3,10,10,3,no_prior_data,10,3,0,50.4,172.0,214.3,163.9
De Marzi,P,Por,ROM,1,0.1,6.0,0.5,0.0,0.0,0.0,1,1.0,,,,,0.0,,,,,,,,,,,,,,1.0268,2.203,0,0,0,0.0,0,2,0,False,0.0,0.5014,0.5014,7.1,1,1,2,1,floor_qi;clearing_observed(historical),1,1,-1,57.6,157.3,219.3,161.7
Stolz,P,Por,GEN,1,0.1,6.0,0.5,0.0,0.0,0.0,1,2.0,,,,,0.0,,,,,,,,,,,,,,0.9593,1.46,0,0,0,0.0,0,2,0,False,0.0,0.5014,0.5014,7.1,1,1,1,1,floor_qi,1,1,0,57.6,157.3,219.3,161.7
Lolic,P,Por,FRO,1,0.1,6.0,0.5,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,0.9827,1.718,0,0,0,0.0,0,0,0,False,0.0,0.5014,0.5014,15.8,1,1,1,1,floor_qi,1,1,0,50.0,166.0,222.7,172.7
Happonen,P,Por,BOL,1,0.1,6.0,0.5,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,1.004,1.952,0,0,0,0.0,0,2,0,False,0.0,0.5014,0.5014,15.8,1,1,2,1,floor_qi;clearing_observed(historical),1,1,-1,50.0,166.0,222.7,172.7
Ghidotti,P,Por,PAR,1,0.1,6.0,0.5,0.0,0.0,0.0,1,1.0,,,,,0.0,,,,,,,,,,,,,,0.9545,1.408,0,0,0,0.0,0,0,0,False,0.0,0.5014,0.5014,7.1,1,1,1,1,floor_qi,1,1,0,57.6,157.3,219.3,161.7
Penev,P,Por,LEC,1,0.1,6.0,0.5,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,0.9201,1.029,0,0,0,0.0,0,2,0,False,0.0,0.5014,0.5014,15.8,1,1,1,1,floor_qi,1,1,0,50.0,166.0,222.7,172.7
Pompei,P,Por,ATA,1,0.1,6.0,0.5,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,1.0354,2.298,0,0,0,0.0,0,0,0,False,0.0,0.5014,0.5014,15.8,1,1,1,1,floor_qi,1,1,0,50.0,166.0,222.7,172.7
Laerke,C,W;A,LEC,1,0.1,6.0,0.5,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,0.9201,1.029,0,0,0,0.0,0,2,0,False,0.0,0.5014,0.5014,9.0,1,1,2,1,floor_qi;clearing_observed(historical),1,1,-1,51.9,173.2,217.3,165.4
Grandi,P,Por,VEN,1,0.1,6.0,0.5,0.0,0.0,0.0,1,1.0,,,,,0.0,,,,,,,,,,,,,,0.9494,1.351,0,0,0,0.0,0,1,0,False,0.0,0.5014,0.5014,7.1,1,1,1,1,floor_qi,1,1,0,57.6,157.3,219.3,161.7
Siviero,P,Por,TOR,1,0.1,6.0,0.5,0.0,0.0,0.0,1,1.0,,,,,0.0,,,,,,,,,,,,,,0.9571,1.436,0,0,0,0.0,0,2,0,False,0.0,0.5014,0.5014,7.1,1,1,1,1,floor_qi,1,1,0,57.6,157.3,219.3,161.7
Hasa,C,C;T,FRO,2,0.5,6.0,0.5,0.0,0.0,0.0,5,1.0,,,,,0.0,,,,,,,,,,,,,,0.9827,1.718,0,0,0,0.0,0,2,23,False,0.0,0.5014,0.5014,0.0,2,5,5,2,floor_qi,5,2,0,58.7,164.2,213.9,155.2
Renzetti,P,Por,LAZ,1,0.1,6.0,0.5,0.0,0.0,0.0,1,1.0,,,,,0.0,,,,,,,,,,,,,,0.9953,1.856,0,0,0,0.0,0,2,0,False,0.0,0.5014,0.5014,7.1,1,1,1,1,floor_qi,1,1,0,57.6,157.3,219.3,161.7
Strajnar,P,Por,MON,1,0.1,6.0,0.5,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,0.9337,1.178,0,0,0,0.0,0,2,0,False,0.0,0.5014,0.5014,15.8,1,1,1,1,floor_qi,1,1,0,50.0,166.0,222.7,172.7
Satalino,P,Por,SAS,1,0.1,6.0,0.5,0.0,0.0,0.0,1,7.0,,,,,0.0,,,,,,,,,,,,,,0.9714,1.594,0,0,0,0.0,0,1,0,False,0.0,0.5014,0.5014,7.1,1,1,1,1,floor_qi,1,1,0,57.6,157.3,219.3,161.7
De Martis,A,Pc,PAR,1,0.1,6.0,0.5,0.0,0.0,0.0,1,,,,,,,,,,,,,1.0,,0.395,,,,,0.9545,1.408,0,0,0,0.0,0,2,0,False,0.0,0.5014,0.5014,31.6,1,1,1,1,floor_qi,1,1,0,50.0,169.0,217.3,167.3
Gnonto,A,W;A,FIO,7,2.5,6.0,0.5,0.0,0.0,0.0,25,,,,,,,,,,,,,,,,,,,,1.0124,2.045,0,0,0,0.0,0,0,0,False,0.0,0.5013,0.5013,31.6,7,25,25,7,no_prior_data,25,7,0,50.0,169.0,217.3,167.3
Diawara S.,D,Ds;Dc,MIL,2,0.4,6.0,0.5,0.0,0.0,0.0,4,,,,,,,,,,,,,,,,,,,,1.0464,2.419,0,0,0,0.0,0,2,0,False,0.0,0.5011,0.5011,9.3,2,4,4,2,floor_qi;team_discount(MIL),4,2,0,50.4,172.0,214.3,163.9
Enem,A,Pc,BOL,2,0.4,6.0,0.5,0.0,0.0,0.0,4,,,,,,,,,,,,,,,,,,,,1.004,1.952,0,0,0,0.0,0,0,0,False,0.0,0.5011,0.5011,31.6,2,4,4,2,floor_qi,4,2,0,50.0,169.0,217.3,167.3
Braganca,C,C,TOR,6,2.0,6.0,0.5,0.0,0.0,0.0,20,,,,,,,,,,,,,,,,,,,,0.9571,1.436,0,0,0,0.0,0,0,0,False,0.0,0.501,0.501,9.0,6,20,20,6,no_prior_data,20,6,0,51.9,173.2,217.3,165.4
Massolin,C,C;T,CAG,4,1.2,6.0,0.5,0.0,0.0,0.0,12,,,,,,,,,,,,,,,,,,,,0.9604,1.472,0,0,0,0.0,0,0,0,False,0.0,0.501,0.501,9.0,4,12,12,4,no_prior_data,12,4,0,51.9,173.2,217.3,165.4
Cichella,C,M;C,FRO,4,1.2,6.0,0.5,0.0,0.0,0.0,12,,,,,,,,,,,,,,,,,,,,0.9827,1.718,0,0,0,0.0,1,1,67,True,0.5,0.501,0.501,19.7,4,12,2,1,no_prior_data;clearing_observed(historical),12,4,10,72.6,183.9,216.9,144.3
Frattesi,C,C;T,LAZ,10,7.5,6.0,0.5,0.0,0.0,0.0,75,7.0,5.997,6.352,4.36,4.68,2.76,1.0679,0.721,0.161,0.051,0.088,0.0,4.0,4.361,1.448,0.386,0.094,0.386,2.281,0.9953,1.856,122,11,0,0.474,1,1,126,True,0.5,0.5008,0.5391,0.0,10,75,32,16,thin_prior_sample_no_fade;clearing_observed(asta_xlsx),75,10,43,71.1,156.7,196.2,125.1
Soulè,A,A,ROM,13,4.8,6.0,0.5,0.0,0.0,0.0,48,1.0,6.12,6.83,6.12,6.83,0.0,,0.842,0.188,0.156,0.031,0.0,,,,,,,,1.0268,2.203,47,4,0,0.183,1,1,96,True,0.5,0.5007,0.5148,40.2,11,42,123,62,fade(0.88);clearing_observed(asta_xlsx),42,11,-81,85.8,177.6,218.3,132.5
Tiago Gabriel,D,Dc,LEC,8,2.0,6.0,0.5,0.0,0.0,0.0,20,2.0,6.083,6.09,6.125,6.13,0.125,,0.5,0.056,0.0,0.194,0.0,1.0,3.984,0.028,0.111,0.001,0.111,0.558,0.9201,1.029,0,0,0,0.0,1,1,61,True,0.5,0.5006,0.5006,23.8,7,18,10,5,fade(0.92);clearing_observed(historical),18,7,8,101.5,186.5,210.4,108.9
Monteiro J.,C,W;A,LEC,7,2.3,6.0,0.5,0.0,0.0,0.0,23,,,,,,,,,,,,,,,,,,,,0.9201,1.029,0,0,0,0.0,0,0,0,False,0.0,0.5006,0.5006,9.0,7,23,23,7,no_prior_data,23,7,0,51.9,173.2,217.3,165.4
Miranda J.,D,Ds;E,BOL,8,2.3,6.0,0.5,0.0,0.0,0.0,23,2.0,6.017,6.12,6.025,6.13,0.025,,0.789,0.017,0.15,0.167,0.0,2.0,0.586,5.723,0.023,0.213,0.023,0.65,1.004,1.952,25,4,0,0.097,1,1,90,True,0.5,0.5004,0.5078,12.2,7,20,8,4,fade(0.89);clearing_observed(asta_xlsx),20,7,12,107.4,174.9,209.9,102.5
Foe Ondoa,C,C,MON,2,0.2,6.0,0.5,0.0,0.0,0.0,2,,,,,,,,,,,,,,,,,,,,0.9337,1.178,0,0,0,0.0,2,0,144,True,1.0,0.5004,0.5004,25.1,2,2,2,2,floor_qi,2,2,0,73.3,189.3,224.3,151.0
Odenthal,D,Dc,SAS,3,0.8,6.0,0.5,0.0,0.0,0.0,8,1.0,,,,,0.0,,,,,,,,,,,,,,0.9714,1.594,2,2,0,0.008,1,1,90,True,0.5,0.5004,0.501,14.1,3,8,2,1,thin_prior_sample_no_fade;clearing_observed(historical),8,3,6,73.8,176.8,210.0,136.2
Oulai,C,M;C,FIO,6,1.8,6.0,0.5,0.0,0.0,0.0,18,,,,,,,,,,,,,,,,,,,,1.0124,2.045,0,0,0,0.0,1,1,99,True,0.5,0.5003,0.5003,19.7,6,18,5,3,no_prior_data;clearing_observed(historical),18,6,13,72.6,183.9,216.9,144.3
Zeballos,A,A,MON,6,1.8,6.0,0.5,0.0,0.0,0.0,18,,,,,,,,,,,,,,,,,,,,0.9337,1.178,0,0,0,0.0,0,0,0,False,0.0,0.5003,0.5003,31.6,6,18,18,6,no_prior_data,18,6,0,50.0,169.0,217.3,167.3
Drobnic,D,Dc,PAR,2,0.1,6.0,0.5,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,0.9545,1.408,0,0,0,0.0,1,1,90,True,0.5,0.5001,0.5001,20.2,2,1,1,2,floor_qi,1,2,0,71.9,182.9,213.9,142.0
Romano,C,M;C,CAG,7,2.1,6.0,0.5,0.0,0.0,0.0,21,,,,,,,,,,,,,,,,,,,,0.9604,1.472,0,0,0,0.0,2,0,180,True,1.0,0.5,0.5,25.1,7,21,10,5,no_prior_data;clearing_observed(historical),21,7,11,73.3,189.3,224.3,151.0
Palmisani,P,Por,FRO,5,1.2,6.0,0.5,0.0,0.0,0.0,12,1.0,,,,,0.0,,,,,,,,,,,,,,0.9827,1.718,0,0,0,0.0,2,0,180,True,1.0,0.4997,0.4997,33.9,5,12,2,1,goalkeeper_no_fade;clearing_observed(historical),12,5,10,74.1,184.1,228.6,154.5
Patterson,D,Dd;E,TOR,5,1.2,6.0,0.5,0.0,0.0,0.0,12,,,,,,,,,,,,,,,,,,,,0.9571,1.436,0,0,0,0.0,0,0,0,False,0.0,0.4997,0.4997,9.3,5,12,12,5,no_prior_data,12,5,0,50.4,172.0,214.3,163.9
Pisseri,P,Por,FRO,1,0.1,6.0,0.5,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,0.9827,1.718,6,3,0,0.023,0,2,0,False,0.0,0.4997,0.5014,15.8,1,1,1,1,floor_qi,1,1,0,48.3,166.0,222.7,174.4
Kessiè,C,C,ATA,12,4.7,6.0,0.5,0.0,0.0,0.0,47,,,,,,,,,,,,,,,,,,,,1.0354,2.298,8,2,0,0.031,0,0,0,False,0.0,0.4996,0.5019,5.0,12,47,47,12,no_prior_data,47,12,0,56.2,169.2,216.9,160.7
Mrozek,P,Por,UDI,1,0.1,6.0,0.5,0.0,0.0,0.0,1,,,,,,,,,,,,,,,,,,,,0.965,1.523,7,2,0,0.027,0,1,0,False,0.0,0.4994,0.5014,15.8,1,1,1,1,floor_qi,1,1,0,48.3,166.0,222.7,174.4
Sugawara,D,Dd;E,CAG,6,1.5,6.0,0.5,0.0,0.0,0.0,15,,,,,,,,,,,,,,,,,,,,0.9604,1.472,0,0,0,0.0,0,0,0,False,0.0,0.4993,0.4993,9.3,6,15,15,6,no_prior_data,15,6,0,50.4,172.0,214.3,163.9
Puczka,D,Ds;E,GEN,2,0.3,6.0,0.5,0.0,0.0,0.0,3,,,,,,,,,,,,,,,,,,,,0.9593,1.46,5,2,0,0.019,0,2,0,False,0.0,0.4993,0.5007,9.3,2,3,3,2,floor_qi,3,2,0,50.4,172.0,214.3,163.9
Alhassane,D,Ds;E,BOL,2,0.6,6.0,0.5,0.0,0.0,0.0,6,,,,,,,,,,,,,,,,,,,,1.004,1.952,11,2,0,0.043,0,0,0,False,0.0,0.4985,0.5017,9.3,2,6,6,2,floor_qi,6,2,0,48.7,172.0,214.3,165.6
Adorante,A,Pc,VEN,4,0.8,6.0,0.5,0.0,0.0,0.0,8,2.0,,,,,0.0,,,,,,,,,,,,,,0.9494,1.351,5,2,0,0.019,0,0,0,False,0.0,0.4983,0.4997,22.6,4,8,2,1,no_prior_data;clearing_observed(historical),8,4,6,57.6,160.0,213.9,156.3
Kofler,D,Dc,CAG,5,0.8,6.0,0.5,0.0,0.0,0.0,8,,,,,,,,,,,,,,,,,,,,0.9604,1.472,0,0,0,0.0,0,2,33,False,0.0,0.4983,0.4983,9.3,5,8,8,5,no_prior_data,8,5,0,50.4,172.0,214.3,163.9
Viery,D,Ds;Dc,FIO,6,1.2,6.0,0.5,0.0,0.0,0.0,12,,,,,,,,,,,,,,,,,,,,1.0124,2.045,0,0,0,0.0,0,2,29,False,0.0,0.4983,0.4983,9.3,6,12,5,3,no_prior_data;clearing_observed(historical),12,6,7,50.4,172.0,214.3,163.9
Beukema,D,Dc,NAP,6,1.2,6.0,0.5,0.0,0.0,0.0,12,3.0,5.945,6.063,5.96,6.04,0.042,-0.045,0.754,0.035,0.012,0.081,0.0,3.0,1.862,0.727,0.075,0.027,0.075,0.435,1.0241,2.173,36,5,0,0.14,0,2,0,False,0.0,0.4982,0.5089,0.0,5,10,21,10,thin_prior_sample_no_fade;team_discount(NAP);clearing_observed(asta_xlsx),10,5,-11,54.7,153.1,211.2,156.5
Bracaglia,D,Ds;Dc,FRO,7,1.5,6.0,0.5,0.0,0.0,0.0,15,,,,,,,,,,,,,,,,,,,,0.9827,1.718,0,0,0,0.0,2,0,150,True,1.0,0.498,0.498,26.6,7,15,2,1,no_prior_data;clearing_observed(historical),15,7,13,72.5,189.3,222.0,149.5
Brescianini,C,C;T,FIO,3,1.1,6.0,0.5,0.0,0.0,0.0,11,3.0,6.043,6.468,6.063,6.49,0.068,-0.06,0.667,0.132,0.053,0.053,0.0,3.0,2.98,1.534,0.184,0.096,0.184,1.339,1.0124,2.045,54,7,0,0.21,1,1,81,True,0.5,0.4979,0.5141,0.0,3,11,2,1,thin_prior_sample_no_fade;clearing_observed(historical),11,3,9,71.6,154.5,213.5,141.9
Piotrowski,C,M;C,UDI,6,1.5,6.0,0.5,0.0,0.0,0.0,15,1.0,5.88,5.95,5.88,5.95,0.0,,0.789,0.033,0.0,0.067,0.0,1.0,3.205,0.778,0.169,0.041,0.169,1.904,0.965,1.523,73,5,0,0.284,2,0,131,True,1.0,0.4978,0.52,7.1,6,16,2,1,fade(1.08);clearing_observed(historical),16,6,14,78.5,171.3,213.4,134.9
Amondarain,C,M;C,BOL,5,1.0,6.0,0.5,0.0,0.0,0.0,10,,,,,,,,,,,,,,,,,,,,1.004,1.952,4,2,0,0.016,0,2,29,False,0.0,0.4978,0.499,9.0,5,10,2,1,no_prior_data;clearing_observed(historical),10,5,8,51.9,173.2,217.3,165.4
